epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,1100.77,1.26967,0.47991,0.71348,0.93029,0.89573,0.92557,0.61604,1.12043,0.448,0.71164,0.000465044,0.000465044,0.000465044
76,1115.56,1.27283,0.48545,0.71404,0.93791,0.89383,0.92473,0.61682,1.12542,0.45713,0.71139,0.000459045,0.000459045,0.000459045
77,1130.37,1.26461,0.48433,0.71428,0.935,0.88819,0.92065,0.6006,1.1619,0.46749,0.71164,0.000453046,0.000453046,0.000453046
78,1144.87,1.25185,0.47574,0.71459,0.93664,0.90383,0.92972,0.62664,1.08643,0.43842,0.71109,0.000447046,0.000447046,0.000447046
79,1159.54,1.23619,0.47091,0.71513,0.94184,0.89514,0.93113,0.62605,1.08487,0.43947,0.71062,0.000441047,0.000441047,0.000441047
80,1174,1.22224,0.46451,0.71436,0.94849,0.88808,0.92587,0.61405,1.11305,0.44811,0.71015,0.000435047,0.000435047,0.000435047
81,1188.44,1.21107,0.46173,0.71483,0.94824,0.89347,0.93183,0.63213,1.06095,0.4318,0.70991,0.000429048,0.000429048,0.000429048
82,1203.16,1.20267,0.45789,0.71275,0.94572,0.89013,0.92943,0.62569,1.10735,0.44667,0.71004,0.000423049,0.000423049,0.000423049
83,1217.7,1.2174,0.46519,0.71644,0.93874,0.9024,0.92919,0.62935,1.07471,0.44084,0.71021,0.000417049,0.000417049,0.000417049
84,1232.37,1.22177,0.4616,0.71255,0.94201,0.89567,0.92918,0.61959,1.10656,0.44177,0.71087,0.00041105,0.00041105,0.00041105
85,1246.86,1.21398,0.4636,0.71334,0.93705,0.9045,0.92973,0.62451,1.0995,0.4424,0.70998,0.00040505,0.00040505,0.00040505
86,1261.41,1.20809,0.46134,0.71336,0.94121,0.8958,0.92835,0.6239,1.09784,0.44299,0.71046,0.000399051,0.000399051,0.000399051
87,1275.91,1.19909,0.45962,0.71445,0.93311,0.90389,0.93159,0.62512,1.09518,0.44082,0.70932,0.000393052,0.000393052,0.000393052
88,1290.38,1.21269,0.46729,0.71463,0.94276,0.89636,0.93104,0.62084,1.10184,0.44433,0.71001,0.000387052,0.000387052,0.000387052
89,1304.89,1.19497,0.45521,0.71218,0.94165,0.9027,0.93436,0.6349,1.06414,0.43362,0.70965,0.000381053,0.000381053,0.000381053
90,1319.6,1.22735,0.46501,0.71306,0.95057,0.88892,0.92979,0.62983,1.09044,0.44,0.70977,0.000375053,0.000375053,0.000375053
91,1334.06,1.19194,0.45562,0.71393,0.94831,0.90543,0.93545,0.63017,1.07362,0.43409,0.709,0.000369054,0.000369054,0.000369054
92,1348.5,1.19507,0.45408,0.71164,0.94826,0.89736,0.93283,0.62475,1.09501,0.44527,0.71029,0.000363055,0.000363055,0.000363055
93,1363.17,1.19692,0.45287,0.71163,0.94818,0.89632,0.93346,0.63322,1.06379,0.43329,0.71031,0.000357055,0.000357055,0.000357055
94,1377.63,1.19669,0.45359,0.7121,0.95136,0.89235,0.93272,0.63303,1.062,0.4313,0.70904,0.000351056,0.000351056,0.000351056
95,1392.12,1.19045,0.45267,0.71366,0.94932,0.90423,0.93577,0.64337,1.05072,0.42552,0.70947,0.000345056,0.000345056,0.000345056
96,1406.75,1.16565,0.4426,0.71269,0.93782,0.90863,0.93362,0.64081,1.06439,0.42812,0.70867,0.000339057,0.000339057,0.000339057
97,1421.26,1.17382,0.4433,0.71205,0.94584,0.90482,0.9352,0.64034,1.06601,0.43243,0.70859,0.000333058,0.000333058,0.000333058
98,1435.7,1.17596,0.44594,0.71224,0.94349,0.90517,0.93417,0.64651,1.04005,0.42816,0.70858,0.000327058,0.000327058,0.000327058
99,1450.45,1.16988,0.44046,0.7104,0.94907,0.90018,0.93602,0.64553,1.02809,0.42431,0.70839,0.000321059,0.000321059,0.000321059
100,1464.8,1.14825,0.44055,0.71491,0.94154,0.90873,0.9337,0.64979,1.03299,0.4239,0.7087,0.000315059,0.000315059,0.000315059
101,1479.79,1.1666,0.44669,0.7129,0.9572,0.89385,0.93621,0.63966,1.05579,0.42909,0.70891,0.00030906,0.00030906,0.00030906
102,1494.23,1.16078,0.43818,0.71133,0.94818,0.90098,0.93364,0.64312,1.03942,0.42255,0.70809,0.000303061,0.000303061,0.000303061
103,1508.65,1.15397,0.43691,0.71217,0.94357,0.90946,0.93752,0.64656,1.04609,0.42786,0.70866,0.000297061,0.000297061,0.000297061
104,1523.07,1.16058,0.43656,0.70932,0.9448,0.90774,0.93669,0.64723,1.03681,0.42447,0.70879,0.000291062,0.000291062,0.000291062
105,1537.54,1.15478,0.43454,0.71131,0.94369,0.90417,0.93614,0.64857,1.03657,0.41883,0.70938,0.000285062,0.000285062,0.000285062
106,1552.13,1.13709,0.42945,0.7106,0.93861,0.90685,0.93808,0.64616,1.0425,0.4294,0.70898,0.000279063,0.000279063,0.000279063
107,1566.59,1.13676,0.43324,0.71208,0.93914,0.90961,0.93555,0.64964,1.02152,0.42134,0.70789,0.000273064,0.000273064,0.000273064
108,1581,1.15641,0.4341,0.70916,0.95044,0.90407,0.93769,0.65337,1.01367,0.41659,0.70826,0.000267064,0.000267064,0.000267064
109,1595.91,1.13332,0.4302,0.71214,0.94862,0.90457,0.93778,0.64968,1.01779,0.42149,0.70874,0.000261065,0.000261065,0.000261065
110,1610.37,1.13849,0.4292,0.71107,0.95412,0.90162,0.93656,0.65006,1.03593,0.42053,0.7083,0.000255065,0.000255065,0.000255065
111,1624.82,1.15335,0.4345,0.70961,0.94775,0.9065,0.93694,0.65559,1.00641,0.41316,0.70782,0.000249066,0.000249066,0.000249066
112,1639.49,1.11112,0.42043,0.70936,0.95447,0.90304,0.93769,0.65173,1.02066,0.41287,0.70763,0.000243067,0.000243067,0.000243067
113,1653.97,1.15151,0.42845,0.70711,0.95604,0.89886,0.93604,0.65743,0.99861,0.4087,0.70745,0.000237067,0.000237067,0.000237067
114,1668.6,1.10946,0.4207,0.71218,0.94615,0.91166,0.9367,0.66095,0.98752,0.40806,0.70747,0.000231068,0.000231068,0.000231068
115,1683.3,1.12798,0.42499,0.71085,0.94917,0.91121,0.93785,0.65896,0.99659,0.40802,0.70774,0.000225068,0.000225068,0.000225068
116,1697.79,1.10786,0.41966,0.71089,0.95333,0.90967,0.93841,0.66158,0.98439,0.40847,0.70798,0.000219069,0.000219069,0.000219069
117,1712.81,1.11048,0.41957,0.7109,0.96187,0.90196,0.9377,0.66025,0.99644,0.40928,0.70751,0.00021307,0.00021307,0.00021307
118,1727.3,1.13445,0.42674,0.70988,0.95601,0.90564,0.94047,0.66227,0.98635,0.4078,0.70763,0.00020707,0.00020707,0.00020707
119,1742.01,1.11131,0.41922,0.70994,0.9569,0.90579,0.93943,0.66328,0.99642,0.40897,0.70726,0.000201071,0.000201071,0.000201071
120,1756.76,1.09886,0.41587,0.71095,0.95243,0.90916,0.94135,0.65903,1.00744,0.41153,0.70747,0.000195071,0.000195071,0.000195071
121,1771.2,1.0851,0.40797,0.70836,0.9477,0.90614,0.93895,0.65965,0.99944,0.40947,0.70781,0.000189072,0.000189072,0.000189072
122,1785.57,1.09035,0.41184,0.71005,0.95316,0.9093,0.9389,0.66279,0.98026,0.4002,0.70697,0.000183073,0.000183073,0.000183073
123,1800.03,1.08526,0.41171,0.71123,0.955,0.91122,0.9401,0.66128,0.99555,0.40668,0.70715,0.000177073,0.000177073,0.000177073
124,1814.44,1.06789,0.4032,0.71073,0.95975,0.91038,0.94253,0.66853,0.96667,0.39857,0.70666,0.000171074,0.000171074,0.000171074
125,1829.12,1.0846,0.41003,0.71045,0.95551,0.90778,0.94229,0.66863,0.96608,0.39486,0.70681,0.000165074,0.000165074,0.000165074
126,1844.09,1.09262,0.40814,0.70847,0.95992,0.90401,0.93887,0.67103,0.96704,0.39884,0.70664,0.000159075,0.000159075,0.000159075
127,1858.7,1.09212,0.41157,0.71039,0.95561,0.91041,0.94205,0.66537,0.9847,0.40315,0.70686,0.000153076,0.000153076,0.000153076
128,1873.2,1.08272,0.40534,0.70947,0.95227,0.91101,0.9408,0.67221,0.96079,0.3961,0.70697,0.000147076,0.000147076,0.000147076
129,1887.98,1.05977,0.40328,0.71142,0.95499,0.91151,0.94155,0.67368,0.95836,0.39519,0.70665,0.000141077,0.000141077,0.000141077
130,1902.66,1.07207,0.40439,0.71014,0.95772,0.9053,0.93937,0.66801,0.96557,0.39745,0.70677,0.000135077,0.000135077,0.000135077
131,1917.13,1.06501,0.39916,0.70811,0.95124,0.9158,0.94262,0.67162,0.95403,0.39167,0.70655,0.000129078,0.000129078,0.000129078
132,1931.47,1.04654,0.39613,0.709,0.95326,0.9147,0.94173,0.67309,0.96642,0.39773,0.7066,0.000123079,0.000123079,0.000123079
133,1945.91,1.06679,0.40281,0.70988,0.95822,0.91072,0.94165,0.66652,0.97699,0.4021,0.70652,0.000117079,0.000117079,0.000117079
134,1960.6,1.05535,0.39489,0.70707,0.96254,0.91536,0.94342,0.67639,0.951,0.39227,0.70662,0.00011108,0.00011108,0.00011108
135,1975.22,1.06316,0.39925,0.70999,0.95199,0.91342,0.94316,0.67609,0.95268,0.39595,0.70631,0.00010508,0.00010508,0.00010508
136,1989.68,1.05136,0.39422,0.70798,0.95149,0.91614,0.9432,0.67159,0.96983,0.39668,0.70663,9.9081e-05,9.9081e-05,9.9081e-05
137,2004.06,1.02343,0.38755,0.71079,0.95098,0.91811,0.94169,0.67588,0.9541,0.39304,0.70612,9.30816e-05,9.30816e-05,9.30816e-05
138,2018.43,1.04281,0.39174,0.70869,0.95304,0.91549,0.94233,0.67677,0.94497,0.39174,0.70605,8.70822e-05,8.70822e-05,8.70822e-05
139,2033.09,1.05591,0.39437,0.709,0.95576,0.91429,0.94476,0.67937,0.9468,0.38923,0.70604,8.10828e-05,8.10828e-05,8.10828e-05
140,2047.76,1.03016,0.38953,0.70962,0.95226,0.91416,0.94437,0.67536,0.95629,0.39378,0.70626,7.50834e-05,7.50834e-05,7.50834e-05
141,2063.37,0.87958,0.35305,0.71891,0.94897,0.91875,0.94436,0.68054,0.93723,0.38738,0.70586,6.9084e-05,6.9084e-05,6.9084e-05
142,2077.52,0.87618,0.35188,0.71858,0.94537,0.91817,0.94295,0.67532,0.95174,0.39244,0.70634,6.30846e-05,6.30846e-05,6.30846e-05
143,2091.71,0.87638,0.35329,0.71965,0.95582,0.91434,0.94313,0.67792,0.94303,0.39044,0.70608,5.70852e-05,5.70852e-05,5.70852e-05
144,2105.54,0.85702,0.34749,0.71878,0.95818,0.911,0.94313,0.67735,0.94564,0.39085,0.70612,5.10858e-05,5.10858e-05,5.10858e-05
145,2119.34,0.85049,0.34505,0.71904,0.96142,0.91137,0.94261,0.68234,0.93088,0.38782,0.70601,4.50864e-05,4.50864e-05,4.50864e-05
146,2133.4,0.83966,0.34251,0.71893,0.95714,0.91124,0.94173,0.68387,0.92723,0.38431,0.70599,3.9087e-05,3.9087e-05,3.9087e-05
147,2147.44,0.85785,0.34399,0.71634,0.95471,0.91256,0.94322,0.68234,0.93278,0.38636,0.7061,3.30876e-05,3.30876e-05,3.30876e-05
148,2161.2,0.86475,0.34462,0.7168,0.9536,0.91526,0.94358,0.6838,0.92985,0.38372,0.70617,2.70882e-05,2.70882e-05,2.70882e-05
149,2174.96,0.84109,0.34016,0.71905,0.95576,0.91366,0.94317,0.68496,0.92371,0.38375,0.70625,2.10888e-05,2.10888e-05,2.10888e-05
150,2189.02,0.84186,0.33789,0.71894,0.95561,0.9142,0.94217,0.68375,0.92282,0.3826,0.70603,1.50894e-05,1.50894e-05,1.50894e-05
