epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,1044.28,1.26432,0.49826,0.72535,0.93118,0.89561,0.9219,0.58076,1.21494,0.47424,0.71217,0.000495041,0.000495041,0.000495041
71,1058.97,1.28983,0.50363,0.72617,0.9403,0.89139,0.92605,0.59036,1.21172,0.47049,0.70991,0.000489042,0.000489042,0.000489042
72,1073.61,1.27288,0.4977,0.72479,0.94148,0.89235,0.92608,0.60004,1.17416,0.4572,0.71085,0.000483043,0.000483043,0.000483043
73,1088.43,1.26064,0.49508,0.72746,0.94242,0.89646,0.92736,0.59313,1.24024,0.46669,0.71029,0.000477043,0.000477043,0.000477043
74,1103.03,1.25775,0.49054,0.72505,0.94389,0.89394,0.92977,0.60784,1.14725,0.45358,0.70961,0.000471044,0.000471044,0.000471044
75,1118.28,1.26289,0.4892,0.72378,0.93999,0.89998,0.9319,0.59897,1.1963,0.45804,0.71069,0.000465044,0.000465044,0.000465044
76,1132.92,1.26306,0.49289,0.72515,0.94083,0.89389,0.92871,0.60119,1.183,0.45913,0.71026,0.000459045,0.000459045,0.000459045
77,1147.6,1.24429,0.48555,0.72403,0.9496,0.8951,0.92728,0.60391,1.14933,0.45654,0.71032,0.000453046,0.000453046,0.000453046
78,1162.33,1.23162,0.48114,0.72429,0.939,0.89982,0.92898,0.61402,1.13609,0.45161,0.70909,0.000447046,0.000447046,0.000447046
79,1177.14,1.22057,0.47786,0.72459,0.94497,0.90145,0.93181,0.60939,1.13367,0.44811,0.70921,0.000441047,0.000441047,0.000441047
80,1191.8,1.22153,0.47674,0.72486,0.94164,0.89879,0.9277,0.60623,1.14718,0.44944,0.70885,0.000435047,0.000435047,0.000435047
81,1206.48,1.2289,0.47943,0.72542,0.94346,0.89837,0.92844,0.61224,1.13017,0.44949,0.70961,0.000429048,0.000429048,0.000429048
